Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,tags,geo,source
528046,"March 22, 2016",Illinois,Champaign,200 block of South Country Fair Drive,0,1,['Shot - Wounded/Injured'],"['40.1151', ' -88.2817']",http://www.illinoishomepage.net/news/local-news/police-search-for-suspect-in-local-shooting
519380,"March 9, 2016",Illinois,Champaign,2700 block of Dale Drive,0,0,"['Shots Fired - No Injuries', 'Armed robbery with injury/death and/or evidence of DGU found', 'Possession of gun by felon or prohibited person', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant']","['40.1448', ' -88.2745']",http://www.news-gazette.com/news/local/2016-03-09/champaign-man-arrested-after-shooting-incident.html
518895,"March 6, 2016",Illinois,Urbana,East Colorado Street,0,1,"['Shot - Wounded/Injured', 'Drug involvement', 'Car-jacking', 'Possession (gun(s) found during commission of other crimes)']","['40.0947', ' -88.1927']",http://www.illinoishomepage.net/news/local-news/drug-deal-ends-in-shooting-suspect-sought
516880,"March 3, 2016",Illinois,Champaign,1000 block of West Bradley,0,1,"['Shot - Wounded/Injured', 'Possession (gun(s) found during commission of other crimes)']","['40.1272', ' -88.2611']",http://www.illinoishomepage.net/news/local-news/police-investigate-shooting-at-home
517132,"March 3, 2016",Illinois,Urbana,1000 block of Austin Drive,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Drug involvement', 'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant']","['40.1048', ' -88.1875']",/incident/510736
510743,"February 23, 2016",Illinois,Urbana,1100 block of Austin Drive,0,0,"['Shots Fired - No Injuries', 'Officer Involved Incident', 'Officer Involved Shooting - Shots fired, no injury', 'Brandishing/flourishing/open carry/lost/found']","['40.1038', ' -88.1875']",/incident/510736
510736,"February 22, 2016",Illinois,Urbana,Hunter Street and Austin Drive,0,0,"['Shots Fired - No Injuries', 'Officer Involved Incident', 'Officer Involved Shooting - Shots fired, no injury', 'Brandishing/flourishing/open carry/lost/found']","['40.1038', ' -88.1875']",/incident/510743
504134,"February 12, 2016",Illinois,Champaign,400 block of East Washington,0,0,['Shots Fired - No Injuries'],"['40.1202', ' -88.2327']",http://www.illinoishomepage.net/news/local-news/teen-argument-ends-with-shots-fired
505045,"February 11, 2016",Illinois,Champaign,900 block of North Fourth Street,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Drug involvement', 'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant']","['40.1241', ' -88.2338']",http://www.news-gazette.com/news/local/2016-02-12/pair-charged-after-drugs-weapons-found.html
502541,"February 7, 2016",Illinois,Urbana,2502 Prairie Green Dr,0,0,"['Non-Shooting Incident', 'Home Invasion', 'Home Invasion - No death or injury', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Domestic Violence', 'Possession (gun(s) found during commission of other crimes)']","['40.105', ' -88.1731']",http://www.news-gazette.com/news/local/2016-02-09/500000-bond-set-man-accused-home-invasion-other-crimes.html
498788,"January 31, 2016",Illinois,Champaign,2600 block of West Springfield Avenue,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Domestic Violence', 'Possession of gun by felon or prohibited person']","['40.113', ' -88.2888']",http://www.news-gazette.com/news/local/2016-02-02/man-probation-drug-case-now-faces-weapon-charge.html
494991,"January 28, 2016",Illinois,Champaign,Bradley and Williamsburg,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Brandishing/flourishing/open carry/lost/found']","['40.1273', ' -88.2707']",http://www.illinoishomepage.net/news/local-news/gun-found-after-van-in-home-accident
495472,"January 28, 2016",Illinois,Champaign,Main Street,0,0,"['Shots Fired - No Injuries', 'Officer Involved Incident', 'Officer Involved Shooting - Shots fired, no injury', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person']","['40.1176', ' -88.2413']",http://www.wandtv.com/story/31085129/champaign-police-arrest-two-in-early-morning-shooting-incident
495864,"January 28, 2016",Illinois,Champaign,1503 N. Neil St.,0,1,"['Shot - Wounded/Injured', 'Possession of gun by felon or prohibited person']","['40.1313', ' -88.2437']",http://www.news-gazette.com/news/local/2016-01-30/arrest-made-connection-shooting-gas-station.html
503295,"January 26, 2016",Illinois,Urbana,1700 block of Melrose Village Circle,0,0,"['Shots Fired - No Injuries', 'Defensive Use', 'Defensive Use - Shots fired, no injury/death', 'Possession (gun(s) found during commission of other crimes)']","['40.1288', ' -88.2218']",http://www.news-gazette.com/news/local/2016-02-10/champaign-man-turns-self-over-shooting.html
503333,"January 10, 2016",Illinois,Urbana,2000 block of Perkins Road,0,0,"['Non-Shooting Incident', 'Home Invasion', 'Home Invasion - No death or injury', 'Possession (gun(s) found during commission of other crimes)']","['40.1275', ' -88.1807']",http://www.news-gazette.com/news/local/2016-03-04/man-arrested-chicago-charged-urbana-home-invasion.html
484037,"January 9, 2016",Illinois,Champaign,N Second Street and E University Avenue,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Criminal act with stolen gun', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant']","['40.1163', ' -88.2371']",http://www.news-gazette.com/news/local/2016-01-11/ui-police-arrest-man-alleged-stolen-gun.html
468778,"December 18, 2015",Illinois,Champaign,State Street and Vine Street,0,0,['Shots Fired - No Injuries'],"['40.1221', ' -88.2468']",/incident/433437
499077,"December 15, 2015",Illinois,Urbana,2000 block of Fletcher Street,0,0,"['Non-Shooting Incident', 'Possession (gun(s) found during commission of other crimes)', 'Brandishing/flourishing/open carry/lost/found']","['40.0915', ' -88.193']",http://www.news-gazette.com/news/local/2016-02-03/urbana-man-sentenced-prison-weapon-case.html
466265,"December 14, 2015",Illinois,Champaign,2610 North Prospect,0,0,"['Shots Fired - No Injuries', 'Possession (gun(s) found during commission of other crimes)']","['40.1471', ' -88.2579']",http://www.news-gazette.com/news/local/2016-04-18/man-sentenced-8-years-weapon-case.html
463335,"December 11, 2015",Illinois,Champaign,1300 block of North Willis Avenue,0,1,['Shot - Wounded/Injured'],"['40.1279', ' -88.261']",http://www.news-gazette.com/news/local/2015-12-11/19-year-old-wounded-champaign-shooting.html
448569,"November 17, 2015",Illinois,Urbana,1200 block of West Hill Street,0,0,"['Non-Shooting Incident', 'Home Invasion', 'Home Invasion - No death or injury', 'Possession (gun(s) found during commission of other crimes)']","['40.1193', ' -88.2241']",http://www.news-gazette.com/courts-police-fire/2015-11-17/one-arrested-one-large-urbana-home-invasion.html
448468,"November 16, 2015",Illinois,Champaign,1700 block of Valley Road,0,1,['Shot - Wounded/Injured'],"['40.0968', ' -88.2493']",http://www.news-gazette.com/news/local/2015-11-16/another-shooting-champaign.html
447446,"November 14, 2015",Illinois,Champaign,Prospect Avenue and Dennison Drive,0,1,"['Shot - Wounded/Injured', 'Drive-by (car to street, car to car)']","['40.1284', ' -88.258']",/incident/447444
447444,"November 13, 2015",Illinois,Champaign,1200 block of North Hickory Street,0,1,['Shot - Wounded/Injured'],"['40.1272', ' -88.2423']",/incident/447446
444901,"November 6, 2015",Illinois,Champaign,Vine and Randolph,0,0,['Shots Fired - No Injuries'],"['40.1221', ' -88.2452']",http://www.news-gazette.com/news/local/2015-11-08/no-victims-no-arrests-neighborhood-shooting.html
434838,"October 21, 2015",Illinois,Champaign,1600 block of Mayfair Road,0,2,"['Shot - Wounded/Injured', 'Home Invasion', 'Home Invasion - Resident injured', 'Possession (gun(s) found during commission of other crimes)']","['40.0982', ' -88.2689']",http://www.news-gazette.com/news/local/2015-10-22/police-apartment-not-randomly-selected.html
433437,"October 19, 2015",Illinois,Champaign,600 block of West Beardsley Avenue,1,1,"['Shot - Wounded/Injured', 'Shot - Dead (murder, accidental, suicide)', 'Accidental Shooting', 'Accidental Shooting - Death', 'Drive-by (car to street, car to car)', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person']","['40.1264', ' -88.2521']",/incident/591706
434828,"October 14, 2015",Illinois,Champaign,1300 block of North Mattis Avenue,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Drug involvement', 'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person']","['40.1288', ' -88.277']",http://www.news-gazette.com/news/local/2015-10-22/champaign-man-charged-class-x-drug-gun-felonies.html
424930,"October 1, 2015",Illinois,Champaign,2106 W White St,1,0,"['Shot - Dead (murder, accidental, suicide)', 'Accidental Shooting', 'Accidental Shooting - Death', 'Accidental/Negligent Discharge']","['40.1146', ' -88.2826']",http://www.news-gazette.com/news/local/2015-10-02/police-initial-investigation-says-fatal-shooting-was-accidental-self-inflicted
627333,"October 1, 2015",Illinois,Champaign,800 block of South Duncan Road,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Drug involvement', 'ATF/LE Confiscation/Raid/Arrest', 'Possession of gun by felon or prohibited person']","['40.1081', ' -88.2954']",http://www.news-gazette.com/news/local/2016-08-11/champaign-felon-who-admitted-having-gun-gets-4-years.html
415263,"September 16, 2015",Illinois,Champaign,2000 block of Cynthia Drive,0,0,"['Non-Shooting Incident', 'Home Invasion', 'Home Invasion - No death or injury', 'Possession (gun(s) found during commission of other crimes)']","['40.1369', ' -88.2746']",http://www.news-gazette.com/news/local/2015-09-16/police-investigate-home-invasion.html
409399,"September 6, 2015",Illinois,Champaign,1500 block of Hedge Road,0,2,['Shot - Wounded/Injured'],"['40.1312', ' -88.2689']",http://www.wandtv.com/story/29974027/champaign-police-investigate-shooting-incident
408345,"September 5, 2015",Illinois,Champaign,Briar Lane,0,0,"['Non-Shooting Incident', 'Car-jacking', 'Possession (gun(s) found during commission of other crimes)']","['40.1325', ' -88.2469']",http://www.news-gazette.com/news/local/2015-09-05/attempt-online-commerce-leads-carjacking.html
407456,"September 4, 2015",Illinois,Champaign,2500 block of West Springfield Avenue,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant']","['40.1129', ' -88.2877']",http://www.news-gazette.com/news/local/2015-10-22/prison-sentence-gun-will-follow-term-drug-case.html
406337,"September 2, 2015",Illinois,Champaign,I-57,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Possession (gun(s) found during commission of other crimes)']","['40.141', ' -88.2899']",http://www.myradiolink.com/2015/07/29/rantoul-man-arrested-for-multiple-charges/
406313,"September 1, 2015",Illinois,Champaign,Beardsley Avenue and Fourth Street,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Drug involvement', 'Brandishing/flourishing/open carry/lost/found']","['40.1261', ' -88.2338']",http://www.news-gazette.com/news/local/2015-09-02/arrests-take-two-guns-streets.html
406323,"September 1, 2015",Illinois,Champaign,Third and Beardsley,0,0,"['Non-Shooting Incident', 'Possession of gun by felon or prohibited person']","['40.1261', ' -88.2348']",http://www.news-gazette.com/news/local/2015-09-02/arrests-take-two-guns-streets.html
402211,"August 25, 2015",Illinois,Champaign,1706 S. State St,1,0,"['Shot - Dead (murder, accidental, suicide)', 'Suicide^']","['40.097', ' -88.2465']",http://www.news-gazette.com/news/local/2015-08-26/man-dies-self-inflicted-gunshot-champaign.html
399637,"August 20, 2015",Illinois,Champaign,1200 block of Joanne Lane,0,1,['Shot - Wounded/Injured'],"['40.131', ' -88.2652']",http://www.news-gazette.com/news/local/2015-08-20/man-shot-arm-outside-home-northwest-champaign-suspect-flees-scene.html
391905,"August 8, 2015",Illinois,Urbana,1200 block of Beslin Street,0,0,['Shots Fired - No Injuries'],"['40.1203', ' -88.2242']",http://www.news-gazette.com/news/local/2015-08-09/group-reports-shots-fired.html
386025,"August 1, 2015",Illinois,Champaign,1400 block of North Neil,0,1,['Shot - Wounded/Injured'],"['40.1297', ' -88.2436']",http://www.news-gazette.com/news/local/2015-08-01/two-injured-gunfire-north-champaign.html
386020,"July 30, 2015",Illinois,Urbana,2100 block of East Country Squire Drive,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person']","['40.1025', ' -88.1812']",http://www.news-gazette.com/news/local/2015-08-01/urbana-parolee-charged-after-gun-ammo-found.html
380179,"July 23, 2015",Illinois,Urbana,Lincoln Avenue,0,0,"['Non-Shooting Incident', 'Gun(s) stolen from owner']","['40.1041', ' -88.2203']",http://www.illinoishomepage.net/news/local-news/loaded-gun-latest-score-for-thieves
435385,"July 22, 2015",Illinois,Urbana,300 block of East Thomaspon Street,0,1,"['Shot - Wounded/Injured', 'Accidental Shooting', 'Accidental Shooting - Injury', 'Accidental/Negligent Discharge', 'ATF/LE Confiscation/Raid/Arrest', 'Possession of gun by felon or prohibited person', 'Brandishing/flourishing/open carry/lost/found']","['40.126', ' -88.2054']",/incident/223668
417977,"July 13, 2015",Illinois,Urbana,800 block of North Bowman Avenue,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Possession of gun by felon or prohibited person']","['40.1106', ' -88.2073']",http://www.news-gazette.com/news/local/2015-09-21/danville-man-charged-illegally-having-gun.html
373874,"July 13, 2015",Illinois,Champaign,1500 block of Hollyhill Dr,1,0,"['Shot - Dead (murder, accidental, suicide)']","['40.1306', ' -88.2699']",http://www.illinoishomepage.net/news/local-news/shooter-found-guilty-faces-45-life
388178,"July 10, 2015",Illinois,Champaign,1700 block of Valley Road,0,0,['Possession of gun by felon or prohibited person'],"['40.0968', ' -88.2493']",http://www.news-gazette.com/news/local/2015-08-05/17-year-old-sentenced-prison-aggravated-unlawful-use-weapons.html
372130,"July 10, 2015",Illinois,Champaign,2000 block of Moreland Boulevard,0,0,"['Shots Fired - No Injuries', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Possession of gun by felon or prohibited person']","['40.1402', ' -88.2509']",http://www.news-gazette.com/news/local/2015-07-11/gunfire-triggers-couples-arrest.html
366624,"June 27, 2015",Illinois,Champaign,West Bradley Avenue and North Elm Street,0,1,"['Shot - Wounded/Injured', 'Officer Involved Incident', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person']","['40.1272', ' -88.2502']",http://www.news-gazette.com/news/local/2015-06-29/police-find-handgun-suspected-cocaine-home-champaigns-north-side.html
366617,"June 27, 2015",Illinois,Champaign,300 block of East Archer Avenue,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Gang involvement', 'Drug involvement', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person']","['40.1164', ' -88.2434']",http://www.news-gazette.com/news/local/2015-06-29/police-find-handgun-suspected-cocaine-home-champaigns-north-side.html
360365,"June 18, 2015",Illinois,Champaign,102 N Neil St,0,1,"['Shot - Wounded/Injured', 'Accidental Shooting', 'Accidental Shooting - Injury', 'Accidental/Negligent Discharge', 'Officer Involved Incident', 'Officer Involved Shooting - Accidental discharge - no injury required', 'Officer Involved Shooting - Officer shot', 'Gun range/gun shop/gun show shooting', 'Concealed Carry License - Victim']","['40.1164', ' -88.2434']",http://www.illinoishomepage.net/story/d/story/weapons-instructor-accidentally-shoots-self/13014/btFf7s1j5kSBEMAxfuES2w
377089,"June 12, 2015",Illinois,Champaign,100 block of Bellefontaine Street,0,0,"['Shots Fired - No Injuries', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Criminal act with stolen gun', 'Possession (gun(s) found during commission of other crimes)']","['40.1295', ' -88.2388']",http://www.news-gazette.com/news/local/2015-07-17/man-sentenced-five-years-possessing-gun.html
357051,"June 10, 2015",Illinois,Champaign,1200 block of Joanne Lane,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Drug involvement', 'Possession (gun(s) found during commission of other crimes)']","['40.131', ' -88.2652']",http://www.news-gazette.com/news/local/2015-06-11/champaign-man-facing-drug-gun-charges.html
355094,"June 9, 2015",Illinois,Champaign,1000 block of West Bradley,0,0,['Shots Fired - No Injuries'],"['40.1272', ' -88.2611']",http://www.wandtv.com/story/29291449/arrest-made-in-champaign-shooting-incident
355087,"June 8, 2015",Illinois,Champaign,900 block of North 4th Street,0,2,['Shot - Wounded/Injured'],"['40.1241', ' -88.2338']",http://www.wandtv.com/story/29291449/arrest-made-in-champaign-shooting-incident
349675,"May 30, 2015",Illinois,Champaign,800 block of South Locust Street,0,1,['Shot - Wounded/Injured'],"['40.109', ' -88.2403']",http://www.news-gazette.com/news/local/2015-05-30/teen-shot-groin-graduation-party.html
347524,"May 26, 2015",Illinois,Champaign,Beardsley Park,0,1,"['Shot - Wounded/Injured', 'Accidental Shooting', 'Accidental Shooting - Injury', 'Accidental/Negligent Discharge', 'Possession of gun by felon or prohibited person']","['40.1254', ' -88.2405']",http://www.illinoishomepage.net/story/d/story/woman-formally-charged-in-shooting/24687/Kdxi-kQyj0m5aVto7uYhaQ
345676,"May 23, 2015",Illinois,Champaign,1300 block of Hedge,0,1,"['Shot - Wounded/Injured', 'Possession of gun by felon or prohibited person']","['40.1283', ' -88.2689']",http://www.illinoishomepage.net/news/local-news/man-found-guilty-of-attempted-murder
344902,"May 20, 2015",Illinois,Champaign,2700 block of Campbell Drive,0,0,"['Non-Shooting Incident', 'Home Invasion', 'Home Invasion - No death or injury']","['40.1449', ' -88.2703']",http://www.news-gazette.com/news/local/2015-05-21/champaign-police-investigate-home-invasion.html
336812,"May 7, 2015",Illinois,Urbana,400 block of Dodson,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person']","['40.1163', ' -88.1726']",http://www.illinoishomepage.net/story/d/story/neighbors-relieved-with-arrests-recovery-of-gun/36311/Ky3f-LHIYESUQ-hE1iy-vQ
336215,"May 6, 2015",Illinois,Champaign,300 block of West Beardsley,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Possession of gun by felon or prohibited person', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant']","['40.1264', ' -88.2469']",http://www.wandtv.com/story/29345879/champaign-police-make-arrest-for-may-6-weapons-investigation
336237,"May 5, 2015",Illinois,Champaign,2000 block of Moreland Boulevard,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Possession of gun by felon or prohibited person']","['40.1402', ' -88.2509']",http://www.news-gazette.com/news/local/2015-05-07/man-arrested-gun-charged-being-armed-habitual-criminal.html
334902,"May 5, 2015",Illinois,Urbana,300 block of South Dodson Drive,0,0,['Shots Fired - No Injuries'],"['40.11', ' -88.1762']",http://www.news-gazette.com/news/local/2015-05-05/gunshots-early-tuesday-under-investigation-urbana.html
377114,"April 29, 2015",Illinois,Champaign,2000 block of Cynthia Drive,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Domestic Violence', 'Possession of gun by felon or prohibited person']","['40.1369', ' -88.2746']",http://www.news-gazette.com/news/local/2015-07-17/champaign-man-prison-having-gun.html
332530,"April 29, 2015",Illinois,Champaign,300 block of East Hill Street,0,0,['Shots Fired - No Injuries'],"['40.1193', ' -88.2354']",http://www.news-gazette.com/news/local/2015-04-30/shooting-leaves-urbana-man-hospitalized.html
332527,"April 29, 2015",Illinois,Urbana,Eads and Wright,0,1,['Shot - Wounded/Injured'],"['40.1231', ' -88.2288']",http://www.news-gazette.com/news/local/2015-04-30/shooting-leaves-urbana-man-hospitalized.html
332980,"April 27, 2015",Illinois,Champaign,800 block of N Prospect Ave,0,0,"['Shots Fired - No Injuries', 'Possession of gun by felon or prohibited person']","['40.1232', ' -88.2579']",http://www.news-gazette.com/news/local/2015-05-01/federal-parolee-arrested-gun-incident-champaign.html
327298,"April 18, 2015",Illinois,Champaign,910 Meijer Drive,0,0,"['Non-Shooting Incident', 'Brandishing/flourishing/open carry/lost/found']","['40.1466', ' -88.2619']",http://www.news-gazette.com/news/local/2015-04-21/champaign-teen-held-over-threat-gun.html
323860,"April 15, 2015",Illinois,Champaign,Beardsley Avenue and Elm Street,0,1,['Shot - Wounded/Injured'],"['40.1264', ' -88.2502']",http://www.news-gazette.com/news/local/2015-04-15/report-shots-fired-champaigns-north-side-man-hospitalized.html
321527,"April 10, 2015",Illinois,Champaign,Beardsley Avenue and Burr Oak Court,1,0,"['Shot - Dead (murder, accidental, suicide)', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person']","['40.1261', ' -88.2354']",/incident/336237
320327,"April 8, 2015",Illinois,Champaign,500 block of North Elm Street,0,1,"['Shot - Wounded/Injured', 'Officer Involved Incident', 'Possession (gun(s) found during commission of other crimes)']","['40.1202', ' -88.2501']",http://www.news-gazette.com/news/local/2015-04-09/urbana-man-charged-champaign-shooting.html
318219,"April 4, 2015",Illinois,Urbana,1400 block of West Eads,0,0,['Shots Fired - No Injuries'],"['40.1231', ' -88.2272']",http://www.illinoishomepage.net/story/d/story/police-investigate-early-morning-shooting/30723/C4ngVf8rYkO--cmPaYod_g
317066,"April 3, 2015",Illinois,Champaign,1000 block of Northwood Drive,0,0,"['Shots Fired - No Injuries', 'Possession (gun(s) found during commission of other crimes)']","['40.128', ' -88.261']",http://www.news-gazette.com/news/local/2015-04-03/man-uninjured-early-morning-shooting-champaign.html
316301,"April 1, 2015",Illinois,Urbana,1200 block of Oregon Street,0,0,"['Shots Fired - No Injuries', 'Bar/club incident - in or around establishment']","['40.1078', ' -88.1945']",http://www.news-gazette.com/news/local/2015-04-01/fights-gunshot-end-canopy-club-show.html
315536,"March 28, 2015",Illinois,Champaign,1700 block of Clover Lane,0,1,"['Shot - Wounded/Injured', 'Accidental Shooting', 'Accidental Shooting - Injury', 'Accidental/Negligent Discharge', 'Officer Involved Incident', 'Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff']","['40.0963', ' -88.2797']",http://www.illinoishomepage.net/story/d/story/missing-teen-sought-for-accidental-shooting/11081/7EHRJdw9fkmxD1rWLxFjSQ
310988,"March 22, 2015",Illinois,Champaign,Bradley and Prospect,0,1,['Shot - Wounded/Injured'],"['40.1272', ' -88.258']",http://www.illinoishomepage.net/story/d/story/man-shot-in-drive-by-shooting/10987/aSZqUheP0ECNfpzfL1bSfw
309916,"March 20, 2015",Illinois,Urbana,1200 block of Beslin,0,0,"['Shots Fired - No Injuries', 'Drive-by (car to street, car to car)', 'Possession (gun(s) found during commission of other crimes)']","['40.1203', ' -88.2242']",http://www.wandtv.com/story/29066573/urbana-teen-pleads-guilty-to-aggravated-discharge-of-a-firearm
310373,"March 18, 2015",Illinois,Champaign,1713 W. John St,0,1,"['Shot - Wounded/Injured', 'Drug involvement', 'Possession of gun by felon or prohibited person']","['40.1089', ' -88.2754']",http://www.news-gazette.com/news/local/2015-03-18/updated-both-men-had-guns-apparent-drug-deal.html
307023,"March 14, 2015",Illinois,Champaign,82 E. University Ave,1,0,"['Shot - Dead (murder, accidental, suicide)', 'Suicide^']","['40.1164', ' -88.2391']",http://www.news-gazette.com/news/local/2015-03-14/man-ends-life-near-champaign-police-station.html
306610,"March 13, 2015",Illinois,Champaign,700 block of East Healey,0,0,['Shots Fired - No Injuries'],"['40.1115', ' -88.2289']",http://www.illinoishomepage.net/story/d/story/Quick-arrest-made-in-shots-fired-call/19201/W-SWOeXtoU2ppKbmvusnpg?rss=3782
306580,"March 13, 2015",Illinois,Urbana,1500 block of Carver Drive,0,0,"['Shots Fired - No Injuries', 'Possession of gun by felon or prohibited person']","['40.1263', ' -88.2286']",http://www.wandtv.com/story/28461611/champaign-county-man-arrested-for-unlawful-possession-of-a-weapon
305845,"March 12, 2015",Illinois,Urbana,Washington Street and Dodson,0,1,"['Shot - Wounded/Injured', 'Drive-by (car to street, car to car)']","['40.1057', ' -88.1762']",http://www.illinoishomepage.net/story/d/story/man-hurt-in-drive-by-shooting/39232/QpPTggQdckC_33ZjlXMHpg
304546,"March 11, 2015",Illinois,Champaign,Fourth and East Washington,0,0,['Shots Fired - No Injuries'],"['40.12', ' -88.2338']",http://www.illinoishomepage.net/story/d/story/witnesses-report-shots-fired/21373/3F0DymamqUqk5hNfjy1NLg
304545,"March 11, 2015",Illinois,Champaign,Kiler and Edgebrook,0,0,['Shots Fired - No Injuries'],"['40.1314', ' -88.2492']",http://www.illinoishomepage.net/story/d/story/witnesses-report-shots-fired/21373/3F0DymamqUqk5hNfjy1NLg
302318,"March 6, 2015",Illinois,Champaign,2511 Village Green Place,0,0,"['Non-Shooting Incident', 'Brandishing/flourishing/open carry/lost/found']","['40.082', ' -88.2979']",http://www.news-gazette.com/news/local/2015-03-06/gun-reportedly-displayed-champaign-otb.html
301417,"March 5, 2015",Illinois,Champaign,1900 block of Southwood Drive,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Officer Involved Incident - Weapon involved but no shots fired', 'Drug involvement', 'Possession (gun(s) found during commission of other crimes)']","['40.0951', ' -88.2786']",http://www.news-gazette.com/news/local/2015-03-04/gun-cannabis-charges-filed-against-champaign-man.html
300790,"March 1, 2015",Illinois,Champaign,2010 N. Mattis Ave,0,0,"['Shots Fired - No Injuries', 'Drug involvement']","['40.1383', ' -88.2771']",http://www.news-gazette.com/news/local/2015-03-03/man-faces-weapon-drug-charges.html
299012,"February 28, 2015",Illinois,Champaign,51 E. Main St,0,1,"['Shot - Wounded/Injured', 'Bar/club incident - in or around establishment']","['40.1169', ' -88.2391']",http://www.illinoishomepage.net/news/local-news/teens-shooting-trial-delayed
298504,"February 26, 2015",Illinois,Champaign,200 block of Arcadia,0,0,['Shots Fired - No Injuries'],"['40.1297', ' -88.2448']",http://www.illinoishomepage.net/story/d/story/police-investigate-shots-fired/42787/feRCukrlm0CR-KCwQzxgmA
295666,"February 19, 2015",Illinois,Urbana,200 block of Hartle Avenue,0,0,"['Non-Shooting Incident', 'Officer Involved Incident', 'Drug involvement', 'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person']","['40.1118', ' -88.1922']",http://www.news-gazette.com/news/local/2015-02-20/man-charged-over-stash-drugs-gun-bullet-proof-vest.html
295435,"February 16, 2015",Illinois,Urbana,1100 block of North Goodwin Avenue,0,0,"['Shots Fired - No Injuries', 'Brandishing/flourishing/open carry/lost/found']","['40.1209', ' -88.2241']",/incident/295435
295443,"February 16, 2015",Illinois,Urbana,1200 block of West Beslin,0,0,"['Shots Fired - No Injuries', 'Brandishing/flourishing/open carry/lost/found']","['40.1203', ' -88.2272']",/incident/295430
295442,"February 16, 2015",Illinois,Urbana,400 block of South Dodson,0,0,"['Shots Fired - No Injuries', 'Brandishing/flourishing/open carry/lost/found']","['40.1086', ' -88.1762']",/incident/295430
